identifier,group,major_group,sub_group,membran_prediction,seq_start,number_cysteines,x_umap_2D,mature_multimere_pred,full_multimere_pred,Dimeric,y_umap_2D,x_umap_3D,y_umap_3D,z_umap_3D,x_pca_3D,y_pca_3D,z_pca_3D,variance,x_tsne_2D,y_tsne_2D,x_tsne_3D,y_tsne_3D,z_tsne_3D
TR|F8J2D8|Drysdalia_coronoides,Non-standard,Non-standard,,Secreted,MKT,11.0,10.244889,2,2.0,False,19.206371,4.463998,13.436661,-0.7600758,-0.0931136923143331,-0.1611201183753645,0.0449505923413277,,-28.626852,-38.707554,9.895166,-15.208748,-10.879019
TR|F8J2D9|Drysdalia_coronoides,Long-chain,Long-chain,,Secreted,MKT,10.0,9.113087,2,2.0,False,17.851334,4.4703197,11.989165,-0.018939089,0.0822222608997987,-0.2270054056420301,-0.0266984805510921,,-31.791739,-31.760103,12.219315,-10.213409,-7.50284
TR|F8J2E7|Drysdalia_coronoides,Long-chain,Long-chain,,Secreted,MKT,10.0,9.811748,1,2.0,False,19.343098,4.6730466,13.184889,-1.0163587,0.0529043048342678,-0.1586235805779337,-0.015258990206595,,-28.94901,-38.841663,9.81501,-14.994793,-11.5264225
TR|F8J2E9|Drysdalia_coronoides,Long-chain,Long-chain,,Secreted,MKT,10.0,9.344183,2,2.0,False,17.588543,4.651013,12.091182,0.015043202,0.0692224142184145,-0.2196652697663463,0.0021796250470434,,-31.94013,-31.802757,12.584848,-10.261028,-7.384933
TR|F8J2F0|Drysdalia_coronoides,Long-chain,Long-chain,,Secreted,MKT,10.0,10.181704,1,2.0,False,19.373291,4.616322,13.363446,-0.68938774,-0.0634187927018324,-0.1236530394865823,0.0815799185781771,,-25.957146,-38.839886,8.373477,-14.317114,-9.518625
TR|F8J2F1|Drysdalia_coronoides,Long-chain,Long-chain,,Secreted,MKT,10.0,9.96246,2,2.0,False,20.329163,5.3793654,14.365187,-0.9784546,-0.1329016257768288,-0.1431844106400434,0.0404456088952654,,-26.129768,-45.58453,2.767604,-15.1644125,-12.555047
TR|F8J2D6|Drysdalia_coronoides,Non-standard,Non-standard,,Secreted,MKT,9.0,9.326549,2,2.0,False,17.592758,4.413071,12.027682,0.0684404,-0.0492052899632235,-0.3306591343247066,0.0376543384716853,,-32.70807,-31.705595,12.999838,-10.711349,-8.142871
TR|F8J2E3|Drysdalia_coronoides,Non-standard,Non-standard,,Secreted,MKT,9.0,9.7375145,2,2.0,False,20.214643,5.8084793,14.20176,-0.9354753,-0.0872963519979394,-0.1536022458038953,0.0379217420325752,,-24.900665,-45.346317,2.5826757,-13.905566,-13.227768
TR|F8J2E8|Drysdalia_coronoides,Non-standard,Non-standard,,Secreted,MKT,9.0,10.093974,2,2.0,False,20.519327,5.3084126,14.459051,-1.058015,-0.2166256273111669,-0.2005924467572347,0.0324339238710362,,-26.982887,-46.57424,3.1277342,-16.77489,-12.267531
TR|F8J2G7|Drysdalia_coronoides,Non-standard,Non-standard,,Secreted,MKT,7.0,19.066483,2,2.0,False,7.3491173,8.403756,10.963716,11.81277,-0.116673338026408,-0.4602510397875778,0.3410889982675084,,31.35976,-36.251858,-17.89065,-17.632315,-3.4192252
SP|F8J2G3|Drysdalia_coronoides,Short-chain,Short-chain,,Secreted,MKT,8.0,16.777514,2,2.0,False,7.3941884,9.093139,10.3702755,10.316197,-0.4972393200503325,-0.3036122099716051,0.2616405608532335,,29.663685,-30.843357,-18.10297,-13.09748,-1.1923608
SP|F8J2G5|Drysdalia_coronoides,Short-chain,Short-chain,,Secreted,MKT,8.0,15.767229,2,2.0,False,7.356951,8.928298,9.965783,9.549399,-0.4340367487392194,-0.0373484320379008,0.1561579347737352,,30.785547,-26.18971,-18.953974,-11.776113,-0.85018766
TR|F8QZ63|Drysdalia_coronoides,Short-chain,Short-chain,,Secreted,MKT,8.0,11.784888,2,2.0,False,5.9910274,11.331662,6.422825,6.286596,-0.3069645356236077,0.1422233372206205,0.1143976102444561,,22.30319,11.445813,-17.765882,6.617912,6.140669
TR|R4FJQ3|Echiopsis_curta,Long-chain,Long-chain,,Secreted,MKT,10.0,9.989834,2,2.0,False,19.68401,5.152245,13.690565,-0.9446036,-0.0616217692161042,-0.1892584777542909,0.0085911762628349,,-26.604746,-42.1432,5.8225822,-14.391283,-10.787319
TR|R4G2U8|Echiopsis_curta,Long-chain,Long-chain,,Secreted,MKT,10.0,10.673168,1,2.0,False,19.126564,4.0733824,13.27015,-0.43496963,-0.0468534614690375,-0.0551303282441789,0.0555144008536521,,-22.319681,-38.291656,8.730789,-14.883528,-6.72621
TR|R4G7H1|Echiopsis_curta,Long-chain,Long-chain,,Secreted,MKT,10.0,9.0281105,2,2.0,False,17.69792,4.6793885,11.765467,-0.11916404,0.10576442506739,-0.2019341266380614,0.1133451566080194,,-30.33579,-32.153164,11.650126,-8.7199955,-7.5583415
TR|R4G2G8|Furina_ornata,Long-chain,Long-chain,,Secreted,MKT,10.0,10.948818,1,2.0,False,18.432629,4.2427154,13.220137,0.35297373,-0.0942947164338754,-0.1611609412428375,-0.062533394918954,,-18.896008,-36.771317,6.0900784,-13.342935,-4.636252
TR|R4G2G9|Furina_ornata,Long-chain,Long-chain,,Secreted,MKT,10.0,11.093004,2,2.0,False,18.664991,4.2593503,13.635538,0.15304206,-0.1087200483222952,-0.2047151200958437,0.0154798010027123,,-18.83601,-36.81991,6.018179,-13.347603,-4.595529
TR|R4G2W0|Furina_ornata,Long-chain,Long-chain,,Secreted,MKT,10.0,11.066213,2,1.0,False,19.182772,4.5282,13.688476,0.12686023,-0.1426609887947958,-0.1077582171028328,0.0509913579154157,,-19.127401,-41.036713,5.4723635,-16.017178,-6.8792334
TR|R4FJR7|Furina_ornata,Short-chain,Short-chain,,Secreted,MKT,8.0,11.480457,2,2.0,False,6.912445,11.156387,7.508552,6.4427977,-0.3055912919270111,-0.1415008174042864,0.0321280957829955,,26.139124,2.24453,-16.62456,2.3725665,7.1140623
TR|R4G2G6|Furina_ornata,Short-chain,Short-chain,,Secreted,MKT,8.0,11.046151,2,2.0,False,6.829006,11.075835,7.786846,6.141421,-0.4011892109822556,-0.1800873414322065,-0.0029157815328135,,26.511784,2.541225,-16.150047,2.4057734,7.368768
TR|R4G2G7|Furina_ornata,Short-chain,Short-chain,,Secreted,MKT,8.0,11.782332,2,2.0,False,5.943887,11.534028,6.5457873,6.3778033,-0.2875109331979552,-0.0245931055648348,0.0978291350029302,,22.647287,10.637548,-18.087706,5.904265,5.020216
TR|R4G7H5|Furina_ornata,Short-chain,Short-chain,,Secreted,MKT,8.0,11.513037,1,2.0,False,6.6631527,11.0884285,7.440693,6.2773514,-0.3274402922867652,-0.1354933928919033,0.0124169980023828,,25.952253,1.975166,-17.0157,2.3826501,6.9949284
SP|P01402|Hemachatus_haemachatus,Non-standard,Non-standard,,Secreted,,8.0,11.463689,2,,False,7.3525457,10.778382,7.7238803,6.5127983,-0.2798257765919997,-0.1257640677954217,0.0456406548295959,,22.961937,3.538255,-13.9398775,1.2941562,6.1713204
SP|B3EWH9|Hemachatus_haemachatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,11.042087,2,,False,1.459578,9.189412,2.540601,4.1155243,-0.1014113259224958,0.8528038764702733,-0.0038210205925957,,-2.290635,50.062984,-2.3002622,21.136763,4.5541196
SP|C0HJT5|Hemachatus_haemachatus,Short-chain,Short-chain,FX inhibitor,Secreted,,8.0,8.625906,2,,False,12.937747,6.094577,6.262221,3.9180577,0.1057960959289822,0.0917721855571342,-0.1821701550174069,,-3.0514288,2.541213,0.57974654,4.936212,-2.5431256
SP|P01425|Hemachatus_haemachatus,Short-chain,Short-chain,,Secreted,,8.0,17.050943,2,,False,7.3640323,8.376257,10.767724,10.334089,-0.4291704531598821,-0.3194400545830388,0.211060782130749,,25.460947,-32.823868,-14.095052,-14.829156,-1.2686956
SP|P01433|Hemachatus_haemachatus,Short-chain,Short-chain,,Secreted,,8.0,17.15563,2,,False,7.888621,8.239929,11.076312,10.208402,-0.4251639877829452,-0.3269201022587518,0.213636755038611,,25.134405,-34.089497,-13.306074,-16.000854,-1.7535244
SP|P01471|Hemachatus_haemachatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,10.847532,2,,False,1.4266539,9.110661,2.3923552,4.0411434,-0.0967938507922748,0.861237105660485,-0.0036511411220153,,-2.2914708,50.0962,-2.3130782,21.190767,4.577733
SP|P0DQH2|Hemachatus_haemachatus,Short-chain,Short-chain,FX inhibitor,Secreted,,8.0,11.785724,2,,False,7.2165427,10.65587,7.4035196,6.7367735,-0.2492224494804155,-0.0740155910562956,0.0164306533194142,,22.831276,3.6871564,-13.69431,1.3941025,5.975384
SP|P24776|Hemachatus_haemachatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,10.883728,2,,False,1.5456493,9.110294,2.286968,4.117747,-0.1013737507793308,0.8434979055918757,0.0200162270448775,,-2.307981,50.19078,-2.257217,21.581383,4.8136067
SP|P24777|Hemachatus_haemachatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,11.153843,2,,False,1.53388,9.1699295,2.3657885,4.141775,-0.0529271127064598,0.8207247740669874,0.0553008148927484,,-2.347663,50.7365,-2.7121162,20.93462,5.3762884
SP|P24778|Hemachatus_haemachatus,Short-chain,Short-chain,P-type cytotoxin,Secreted,,8.0,10.711193,2,,False,1.9494821,9.443662,2.8958104,4.3698945,0.1133343728401198,0.4403647034479633,-0.0814644246675113,,-6.069824,47.831623,0.3934071,17.834436,4.9126587
SP|P25676|Hemachatus_haemachatus,Short-chain,Short-chain,Cobra+ 8-cysteine clade in plesiotypics,Secreted,,8.0,12.224062,1,,False,9.137938,8.237358,8.666282,5.9961576,-0.2103966831316575,-0.1415708449751782,-0.0672633619192414,,15.061711,-8.745677,-6.2066555,-3.2059283,5.402802
TR|R4FJX3|Hemiaspis_signata,Long-chain,Long-chain,,Secreted,MKT,10.0,9.010748,2,2.0,False,17.901625,4.7438755,11.897468,-0.2317632,0.1919841428874356,-0.2593216512091947,0.0949262801250996,,-30.095041,-31.533112,11.319908,-8.769078,-6.8412433
TR|R4G2H7|Hemiaspis_signata,Long-chain,Long-chain,,Secreted,MKT,10.0,8.938865,2,2.0,False,17.977167,4.9170227,11.794097,-0.41073442,0.3127849548975052,-0.1490005195498186,0.0770588856210824,,-29.733505,-30.977684,11.365414,-8.184746,-6.066525
TR|R4G7I7|Hemiaspis_signata,Long-chain,Long-chain,,Secreted,MKT,10.0,9.681356,2,2.0,False,19.389887,5.096157,13.460622,-0.8527987,0.0426393220964851,-0.1312228230891025,0.0867058684830449,,-26.36906,-40.817814,6.115987,-15.565368,-9.895781
TR|R4G2H6|Hemiaspis_signata,Short-chain,Short-chain,,Secreted,MKT,9.0,19.874939,2,2.0,False,7.1126227,8.131412,11.31033,12.187539,-0.3422465684903037,-0.3945337412824735,0.2361698388728024,,33.39902,-41.03638,-17.024801,-21.272026,0.069597475
TR|R4G7I5|Hemiaspis_signata,Short-chain,Short-chain,,Secreted,MKT,9.0,19.611313,2,2.0,False,7.5834336,8.112856,11.184937,12.345922,-0.3175797547902439,-0.3890256945945882,0.2607172489967596,,31.45192,-40.087906,-15.211748,-22.42168,-2.1133459
TR|R4FIQ0|Hoplocephalus_bungaroides,Long-chain,Long-chain,,Secreted,MKT,10.0,10.199554,2,2.0,False,18.769289,4.783425,13.170153,-0.23938777,-0.0011376128270503,-0.2021502222581574,0.0088873330069911,,-23.707344,-39.147675,6.2254343,-14.292123,-8.000216
TR|R4FK28|Hoplocephalus_bungaroides,Long-chain,Long-chain,,Secreted,MKT,10.0,10.473635,1,2.0,False,19.15282,4.3067207,13.2755575,-0.32266605,-0.095458195159757,-0.2128027457054712,0.0405420001772047,,-23.331076,-37.9434,8.624956,-14.592728,-7.8746557
TR|R4FIP4|Hoplocephalus_bungaroides,Short-chain,Short-chain,,Secreted,MKT,9.0,19.630125,2,2.0,False,7.144047,8.062808,11.588853,12.261241,-0.3917134453925671,-0.1946817476892587,0.1718205088484978,,34.46045,-40.287266,-17.814306,-22.166357,1.0670265
SP|A8HDJ9|Hoplocephalus_stephensii,Short-chain,Short-chain,,Secreted,MKT,9.0,19.971588,2,2.0,False,7.1867824,8.106936,11.297659,12.413634,-0.3935469933580852,-0.3894511113419261,0.2954045367891625,,32.033955,-41.16305,-15.922157,-21.546078,-1.4596224
None|Hcur_superscaf_587_797385_795811|Hydrophis_curtus,Long-chain,Long-chain,,Secreted,MKI,10.0,11.071412,2,2.0,False,18.913944,4.8365254,13.77618,0.4612995,-0.1854836528042105,-0.1784496902996945,0.0760485182988023,,-16.607548,-37.386463,2.9848223,-13.469071,-4.7812977
None|Hcur_SS00042983_m1|Hydrophis_curtus,Short-chain,Short-chain,,Secreted,MKT,9.0,20.178562,2,2.0,False,7.7747517,8.383208,11.048451,12.701358,-0.4074770721583517,-0.3969927220872896,0.2557920301778754,,30.64459,-42.123085,-15.626041,-19.60534,-1.5386776
SP|P25494|Hydrophis_cyanocinctus,Short-chain,Short-chain,,Secreted,,9.0,20.130363,2,,False,7.4564204,8.24873,11.152097,12.72076,-0.3938963804618876,-0.3965830389825356,0.2507175793497498,,31.109638,-42.11167,-16.241234,-20.231718,-1.1529307
SP|P62376|Hydrophis_cyanocinctus,Short-chain,Short-chain,,Secreted,,9.0,20.078905,2,,False,7.626939,8.178459,11.2649555,12.480465,-0.4113483308658551,-0.4083286294096584,0.2796457457093892,,30.95034,-41.75905,-15.850233,-20.153835,-1.8860184
SP|Q8UW28|Hydrophis_hardwickii,Long-chain,Long-chain,,Secreted,MKT,10.0,11.234614,2,2.0,False,19.123266,4.3632994,13.819013,0.3201978,-0.121689038625743,-0.1580862546656476,0.1078697974864134,,-13.729324,-37.557457,5.6920214,-13.02161,-2.158924
SP|Q8UW29|Hydrophis_hardwickii,Long-chain,Long-chain,,Secreted,MKI,10.0,11.168825,2,2.0,False,18.978888,4.754561,13.797695,0.488971,-0.1539310765171971,-0.1985167755921563,0.1334629248314036,,-16.569397,-37.2209,2.9425771,-13.303487,-4.7460423
SP|Q8UW27|Hydrophis_hardwickii,Short-chain,Short-chain,,Secreted,MKT,9.0,19.868137,2,2.0,False,7.6533594,8.325811,11.149912,12.493656,-0.3944725040999207,-0.3876669741526098,0.2344450345784885,,30.799788,-41.988003,-16.180836,-19.644405,-1.2857028
SP|P01437|Hydrophis_lapemoides,Short-chain,Short-chain,,Secreted,,9.0,20.06397,2,,False,7.6252875,8.089442,11.460967,12.631588,-0.4198423375829083,-0.311480513718279,0.2176817900782776,,31.664248,-42.215717,-16.11855,-19.816378,-0.3620642
SP|P68413|Hydrophis_ornatus,Short-chain,Short-chain,,Secreted,,9.0,19.89761,2,,False,7.472466,8.31524,10.985265,12.290439,-0.3481232794328687,-0.3640812704901396,0.2927648408666769,,31.280333,-41.036648,-16.765394,-20.609282,-2.260375
SP|P68415|Hydrophis_schistosus,Short-chain,Short-chain,,Secreted,,9.0,20.180449,2,,False,7.661197,8.067029,11.096998,12.720602,-0.4123917346059094,-0.4154877108188408,0.264983638997294,,31.43741,-42.013317,-15.575371,-20.46094,-1.218119
SP|P01380|Hydrophis_stokesii,Long-chain,Long-chain,,Secreted,,10.0,10.969135,2,,False,18.55357,4.327538,13.346584,0.26433498,-0.0562656211419905,-0.0672115122854893,0.0068736049512938,,-13.560235,-37.27832,6.0409555,-12.665999,-1.9894489
SP|P01381|Hydrophis_stokesii,Long-chain,Long-chain,,Secreted,,10.0,11.010574,2,,False,18.505877,4.34749,13.394685,0.44945213,-0.0226269094406311,-0.0746331174871078,0.040710457919351,,-13.569402,-37.28715,6.020003,-12.680257,-1.9963114
SP|P0C8R6|Laticauda_colubrina,Non-standard,Non-standard,Laticauda long-chain reversion,Secreted,,8.0,10.480787,2,,False,17.909405,5.3415413,12.8889885,0.5115672,-0.0372124605571105,-0.1847400753238933,0.0379193406325874,,-19.965017,-30.456682,3.680175,-9.171998,-7.9810176
SP|P0C8R7|Laticauda_colubrina,Non-standard,Non-standard,Laticauda long-chain reversion,Secreted,,8.0,10.167387,2,,False,17.836857,5.5842996,12.727665,0.32233158,0.0252777619834266,-0.0903068633509673,0.0010966825913794,,-19.982325,-30.454239,3.6873474,-9.17942,-8.014232
SP|P0C8R8|Laticauda_colubrina,Non-standard,Non-standard,Laticauda long-chain reversion,Secreted,,8.0,10.261401,2,,False,17.688496,5.3332276,12.658993,0.564723,-0.006745423301131,-0.1680006987593047,-0.0400395943901733,,-20.049936,-30.51187,3.9143038,-9.074446,-7.837603
SP|P10455|Laticauda_colubrina,Short-chain,Short-chain,,Secreted,MKT,8.0,17.90089,1,2.0,False,6.787192,7.364778,10.5759325,10.771091,-0.3560293469282207,-0.3874774446019472,0.0519006943187472,,20.910486,-37.47232,-10.886819,-16.602688,-5.930113
SP|P10456|Laticauda_colubrina,Short-chain,Short-chain,,Secreted,MKT,8.0,17.909575,1,2.0,False,6.726551,7.1974316,10.742486,10.953384,-0.3345436952956949,-0.3846275877400013,0.0479195250628986,,20.872688,-37.687454,-11.009471,-16.166847,-6.115562
SP|P10457|Laticauda_colubrina,Short-chain,Short-chain,,Secreted,MKT,8.0,17.8299,1,2.0,False,6.923697,7.349427,10.739698,10.595619,-0.3727641121072318,-0.39334638228754,0.0741638334303915,,21.056585,-37.339195,-10.935487,-16.386738,-5.537508
SP|Q9YGC7|Laticauda_colubrina,Short-chain,Short-chain,,Secreted,MKT,8.0,17.794815,1,2.0,False,6.5731106,7.2080216,10.396803,10.747654,-0.3359483688268629,-0.3612859619002997,0.0209086947531838,,20.486893,-37.666504,-10.584994,-15.953147,-6.3418293
SP|P10458|Laticauda_crockeri,Short-chain,Short-chain,,Secreted,,8.0,17.834787,2,,False,6.479166,7.357442,10.169091,10.6731825,-0.2748763136709872,-0.3916523612245728,0.0517349658585483,,20.751785,-39.46837,-11.991957,-15.467595,-7.533728
SP|P25495|Laticauda_crockeri,Short-chain,Short-chain,,Secreted,,8.0,18.061552,2,,False,6.79823,7.3052,10.485286,10.865308,-0.3393026660932111,-0.3913516941483939,0.065764984349715,,21.843653,-39.18422,-12.50834,-16.692022,-6.9941106
SP|P25496|Laticauda_crockeri,Short-chain,Short-chain,,Secreted,,8.0,17.941372,2,,False,6.612559,7.2891955,10.5636425,10.800511,-0.3104134275741363,-0.3922925520533888,0.0564813348361056,,21.609356,-38.86734,-12.138998,-16.541996,-6.75325
SP|P10459|Laticauda_laticaudata,Short-chain,Short-chain,,Secreted,MKT,8.0,18.014482,2,2.0,False,6.7246194,7.3182397,10.659275,10.906813,-0.2779025059481951,-0.4033335871842783,0.0753948181203389,,22.222921,-38.25319,-12.6224985,-16.53828,-5.783947
SP|P10460|Laticauda_laticaudata,Short-chain,Short-chain,,Secreted,,8.0,17.895689,2,,False,6.6201367,7.2658305,10.429923,10.62462,-0.2660687985316662,-0.3993346709667752,0.0505638139167907,,20.725752,-39.515785,-12.016699,-15.47048,-7.6321025
SP|Q9YGC2|Laticauda_laticaudata,Short-chain,Short-chain,,Secreted,MKT,8.0,18.07318,2,2.0,False,6.572518,7.4852476,10.407911,10.898448,-0.2764532912533916,-0.399307674413727,0.0614358707157614,,22.003408,-39.134735,-13.031402,-16.115314,-6.7904425
SP|Q9YGC4|Laticauda_laticaudata,Short-chain,Short-chain,,Secreted,MKT,8.0,18.237814,1,2.0,False,6.6623383,7.43147,10.498819,10.87574,-0.2524186642350947,-0.405655579468515,0.0439146201626923,,22.363338,-38.635765,-13.161835,-16.494186,-6.1286597
SP|Q9YGW8|Laticauda_laticaudata,Short-chain,Short-chain,,Secreted,MKT,8.0,18.064308,2,2.0,False,6.819236,7.4321275,10.594457,10.793889,-0.2897303317963279,-0.4108071011598901,0.1191525319246468,,21.316639,-38.531277,-12.211447,-15.361999,-6.1962667
SP|Q9YGW9|Laticauda_laticaudata,Short-chain,Short-chain,,Secreted,MKT,8.0,17.897213,2,2.0,False,7.0419383,7.4889054,10.692781,10.717651,-0.2804394391882387,-0.42317167411453,0.1097419271149957,,21.987114,-37.90236,-12.225385,-15.83113,-5.4965205
SP|P01379|Laticauda_semifasciata,Long-chain,Long-chain,,Secreted,,10.0,10.874162,2,,False,19.86711,4.8247166,14.446583,-0.051825117,-0.1966783619372607,-0.1278376524326634,0.0895314960188832,,-18.098015,-47.275223,0.9275798,-16.239185,-8.214908
SP|P60775|Laticauda_semifasciata,Short-chain,Short-chain,,Secreted,MKT,8.0,17.073015,2,2.0,False,7.3398995,7.953259,10.4745655,10.093683,-0.3247887895765715,-0.2697209546641907,0.1890984531307886,,22.212511,-28.548273,-13.540449,-12.361017,-5.326349
SP|Q7T2I5|Laticauda_semifasciata,Short-chain,Short-chain,,Secreted,MKT,8.0,17.21598,2,2.0,False,7.4270554,7.88241,10.543442,10.111844,-0.2723636407316941,-0.3020525627616563,0.1591913474124986,,22.180622,-28.528341,-13.5270405,-12.383314,-5.366252
SP|Q90VW1|Laticauda_semifasciata,Short-chain,Short-chain,,Secreted,MKT,8.0,16.95424,2,2.0,False,7.340262,7.9952865,10.313622,10.083706,-0.2804951392364943,-0.2762780469572298,0.1664993866222407,,22.223454,-28.530838,-13.550557,-12.381023,-5.3340125
SP|Q9YGX1|Laticauda_semifasciata,Short-chain,Short-chain,,Secreted,MKT,8.0,17.761211,1,2.0,False,6.733585,7.374163,10.315939,10.618656,-0.2550486808360157,-0.4126680860037378,0.0420517749249785,,20.503326,-39.25449,-12.310494,-14.929095,-7.2136
TR|A0A024AXD8|Micropechis_ikaheca,Long-chain,Long-chain,,Secreted,MKT,10.0,9.229369,2,2.0,False,17.702875,5.0129066,12.069888,-0.19556513,0.2244279488806975,-0.2189547162040598,0.0256050382878723,,-28.8031,-31.80496,9.982413,-8.689528,-7.405557
TR|A0A024AXH2|Micropechis_ikaheca,Long-chain,Long-chain,,Secreted,MKT,10.0,9.095335,2,2.0,False,18.014442,4.9710007,11.901045,-0.5101527,0.1979026572216369,-0.2057490534748274,0.1756724785163911,,-29.013407,-32.434948,10.371485,-7.9734807,-7.7584324
TR|A0A024AXY1|Micropechis_ikaheca,Long-chain,Long-chain,,Secreted,MKT,10.0,9.260068,2,2.0,False,17.62517,4.925579,11.982686,0.071937986,0.1328462406008083,-0.2203144990442196,0.0406133096382052,,-28.77646,-31.847483,9.947232,-8.70796,-7.433391
TR|A0A024AYC2|Micropechis_ikaheca,Short-chain,Short-chain,,Secreted,MKT,9.0,19.717688,2,2.0,False,7.6747427,8.074712,11.329248,12.222717,-0.3210557626320922,-0.2546910826790066,0.2647944854560624,,30.32384,-39.78539,-15.38828,-21.26974,-3.513317
TR|F5CPD4|Micrurus_altirostris,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,8.583664,1,2.0,False,10.00163,7.7000794,5.5887113,3.6589892,0.1269296098247859,0.3201258887988042,-0.1250987716022548,,-2.5757895,17.147491,-1.9455247,8.957403,9.240993
NCBI|MICAL_JG743131.1_7_255|Micrurus_altirostris,Short-chain,Short-chain,,Secreted,,8.0,10.381359,1,,False,9.84995,7.7124596,6.728697,5.5436783,-0.1250859344013409,0.098298612354,-0.1241177997104991,,4.534612,0.6677321,-4.469962,5.275767,-3.2575026
NCBI|MICAL_JG743827.1_16_264|Micrurus_altirostris,Short-chain,Short-chain,,Secreted,,8.0,14.957948,1,,False,8.92321,8.305985,10.519112,8.258884,-0.3889015164313583,-0.168891677672727,0.162619920597318,,17.363077,-21.942268,-11.109098,-7.086864,-3.3038573
NCBI|MICAL_JG744005.1_7_258|Micrurus_altirostris,Non-standard,Non-standard,,Secreted,,10.0,15.333944,2,,False,8.087887,9.326649,10.444363,8.838619,-0.5306087495072731,-0.3134467328590162,0.0953609681248447,,27.607426,-20.061909,-14.559517,-7.674531,-4.3131156
SP|F5CPD3|Micrurus_altirostris,Short-chain,Short-chain,,Secreted,MKT,8.0,11.007348,2,2.0,False,13.098816,5.478948,6.315744,6.4598155,-0.1421389409134395,-0.0622381787328175,-0.0748979773984605,,-2.5467594,-15.230227,-2.3284163,-7.994248,4.952023
